0230723805231792010010100004+34767-114617FM-15+0302KEED V0200501N005112200019N0160931N1+01401-00701102731ADDGF100991999999999999999999KA1999M+01561KA2999N+01111MA1102811999999MD1610011+9999REMMET102METAR KEED 312356Z AUTO 05010KT 10SM CLR 14/M07 A3036 RMK AO2 SLP273 T01441067 10156 20111 56001 TSNO;EQDQ01    993SCCGA1Q02    099SCCGD1
0206723805231792010051118567+34766-114620FM-15+0279KEED V0302905N010352200059N0160935N5+02175-00895101015ADDAA101000095GF100991999999999999999999MA1101255097955OC101295REMMET09905/11/10 10:56:02 METAR KEED 111856Z 29020G25KT 10SM CLR 22/M09 A2990 RMK AO2 SLP101 T02171089 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0206723805231792010051119567+34766-114620FM-15+0279KEED V0302805N003652200059N0160935N5+02115-00835100975ADDAA101000095GF100991999999999999999999MA1101195097885OC101035REMMET09905/11/10 11:56:02 METAR KEED 111956Z 28007G20KT 10SM CLR 21/M08 A2988 RMK AO2 SLP097 T02111083 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0226723805231792010051120567+34766-114620FM-15+0279KEED V0303105N007252200059N0160935N5+02285-00835100925ADDAA101000095GF100991999999999999999999MA1101125097815MD1890119+9999OC100935REMMET10505/11/10 12:56:02 METAR KEED 112056Z 31014G18KT 10SM CLR 23/M08 A2986 RMK AO2 SLP092 T02281083 58011 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051121567+34766-114620FM-15+0279KEED V0302805N003652200059N0160935N5+02395-00895100855ADDAA101000095GF100991999999999999999999MA1101055097755REMMET09605/11/10 13:56:02 METAR KEED 112156Z 28007KT 10SM CLR 24/M09 A2984 RMK AO2 SLP085 T02391089 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0206723805231792010051122567+34766-114620FM-15+0279KEED V0300705N004652200059N0160935N5+02395-01005100775ADDAA101000095GF100991999999999999999999MA1100985097685OC100775REMMET09905/11/10 14:56:02 METAR KEED 112256Z 07009G15KT 10SM CLR 24/M10 A2982 RMK AO2 SLP077 T02391100 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0253723805231792010051123567+34766-114620FM-15+0279KEED V0303405N001552200059N0160935N5+02505-01065100755ADDAA101000095GF100991999999999999999999KA1999M+02561KA2999N+01891MA1100985097685MD1690169+9999REMMET11405/11/10 15:56:02 METAR KEED 112356Z 34003KT 10SM CLR 25/M11 A2982 RMK AO2 SLP075 T02501106 10256 20189 56016 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051200567+34766-114620FM-15+0279KEED V0303105N003652200059N0160935N5+02505-01115100735ADDAA101000095GF100991999999999999999999MA1100955097655REMMET09605/11/10 16:56:02 METAR KEED 120056Z 31007KT 10SM CLR 25/M11 A2981 RMK AO2 SLP073 T02501111 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051201567+34766-114620FM-15+0279KEED V0300705N002652200059N0160935N5+02445-01005100735ADDAA101000095GF100991999999999999999999MA1100955097655REMMET09605/11/10 17:56:01 METAR KEED 120156Z 07005KT 10SM CLR 24/M10 A2981 RMK AO2 SLP073 T02441100 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0215723805231792010051202567+34766-114620FM-15+0279KEED V0301405N002152200059N0160935N5+02225-00895100775ADDAA101000095GF100991999999999999999999MA1100955097655MD1590009+9999REMMET10205/11/10 18:56:02 METAR KEED 120256Z 14004KT 10SM CLR 22/M09 A2981 RMK AO2 SLP077 T02221089 55000 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0194723805231792010051203567+34766-114620FM-15+0279KEED V0309999V002152200059N0160935N5+02175-00945100785ADDAA101000095GA1045+036585999GD12991+0365859GF104991999999999999999999MA1100985097685REMMET09905/11/10 19:56:02 METAR KEED 120356Z VRB04KT 10SM SCT120 22/M09 A2982 RMK AO2 SLP078 T02171094 TSNO
0195723805231792010051204567+34766-114620FM-15+0279KEED V0303105N005152200059N0160935N5+02225-00945100795ADDAA101000095GF100991999999999999999999MA1101025097725REMMET09605/11/10 20:56:01 METAR KEED 120456Z 31010KT 10SM CLR 22/M09 A2983 RMK AO2 SLP079 T02221094 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0253723805231792010051205567+34766-114620FM-15+0279KEED V0302905N005152200059N0160935N5+02115-00945100815ADDAA101000095GF100991999999999999999999KA1999M+02501KA2999N+02111MA1101025097725MD1190069+9999REMMET11405/11/10 21:56:02 METAR KEED 120556Z 29010KT 10SM CLR 21/M09 A2983 RMK AO2 SLP081 T02111094 10250 20211 51006 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0206723805231792010051206567+34766-114620FM-15+0279KEED V0303005N008252200059N0160935N5+02065-00505100815ADDAA101000095GF100991999999999999999999MA1101055097755OC101185REMMET09905/11/10 22:56:02 METAR KEED 120656Z 30016G23KT 10SM CLR 21/M05 A2984 RMK AO2 SLP081 T02061050 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0205723805231792010051207567+34766-114620FM-15+0279KEED V0302805N007252200059N0160935N5+01945-00395100835ADDAA101000095GF100991999999999999999999MA1101055097755REMMET10605/11/10 23:56:02 METAR KEED 120756Z 28014KT 10SM CLR 19/M04 A2984 RMK AO2 SLP083 T01941039 402560150 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0989723805231792010051207596+34766-114620SOD  +0279KEED V030999999999999999999999999999+99999+99999999999ADDAA124000095KA1240M+02565KA2240N+01505KG1024W+0089D4KG2024D-0067D4MF1097704100814MG1097714100584OE11240169929000025OE22240143129000025OE33240065399999995RH1024X033D4RH2024N008D4RH3024M017D4REMSOD75424 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):78 24 HR MAX TEMP TIME (LST):1549 24 HR MIN TEMP (F):59 24 HR MIN TEMP TIME (LST):0700 AVERAGE STATION PRESSURE:28.855 MINIMUM SEA LEVEL PRESSURE:29.70 TIME OF OCCURRENCE:0125 PEAK WIND SPEED (MPH):38  PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):0002  FASTEST 2MIN SPEED (MPH):32 FASTEST 2MIN DIR (DEG):290 FASTEST 2MIN TIME (LST):0002 AVERAGE WIND SPEED (MPH):14.6 24 HR AVG TEMP (F):69 DEPART FROM NORMAL:-10  HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:4   LATEST DAY MAX TEMP (0700-1900 LST):78  LATEST NIGHT MIN TEMP(1900-0800 LST):59 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00EQDR01     N7GJS072R02     N7GKS075
0215723805231792010051208567+34766-114620FM-15+0279KEED V0303005N006752200059N0160935N5+01895-00395100815ADDAA101000095GF100991999999999999999999MA1101025097725MD1090019+9999REMMET10205/12/10 00:56:02 METAR KEED 120856Z 30013KT 10SM CLR 19/M04 A2983 RMK AO2 SLP081 T01891039 50001 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051209567+34766-114620FM-15+0279KEED V0302905N004152200059N0160935N5+01835-00395100805ADDAA101000095GF100991999999999999999999MA1101025097725REMMET09605/12/10 01:56:02 METAR KEED 120956Z 29008KT 10SM CLR 18/M04 A2983 RMK AO2 SLP080 T01831039 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051210567+34766-114620FM-15+0279KEED V0303205N005752200059N0160935N5+01895-00395100805ADDAA101000095GF100991999999999999999999MA1101025097725REMMET09605/12/10 02:56:02 METAR KEED 121056Z 32011KT 10SM CLR 19/M04 A2983 RMK AO2 SLP080 T01891039 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0253723805231792010051211567+34766-114620FM-15+0279KEED V0303205N006752200059N0160935N5+01835-00335100855ADDAA101000095GF100991999999999999999999KA1999M+02111KA2999N+01831MA1101085097785MD1390039+9999REMMET11405/12/10 03:56:02 METAR KEED 121156Z 32013KT 10SM CLR 18/M03 A2985 RMK AO2 SLP085 T01831033 10211 20183 53003 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051212567+34766-114620FM-15+0279KEED V0303205N002652200059N0160935N5+01785-00285100915ADDAA101000095GF100991999999999999999999MA1101125097815REMMET09605/12/10 04:56:02 METAR KEED 121256Z 32005KT 10SM CLR 18/M03 A2986 RMK AO2 SLP091 T01781028 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051213567+34766-114620FM-15+0279KEED V0303505N005152200059N0160935N5+02005-00225101005ADDAA101000095GF100991999999999999999999MA1101225097915REMMET09605/12/10 05:56:02 METAR KEED 121356Z 35010KT 10SM CLR 20/M02 A2989 RMK AO2 SLP100 T02001022 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0215723805231792010051214567+34766-114620FM-15+0279KEED V0303605N004652200059N0160935N5+02115-00225101065ADDAA101000095GF100991999999999999999999MA1101295097985MD1290219+9999REMMET10205/12/10 06:56:02 METAR KEED 121456Z 36009KT 10SM CLR 21/M02 A2991 RMK AO2 SLP106 T02111022 52021 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051215567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+02175-00175101105ADDAA101000095GF100991999999999999999999MA1101325098015REMMET09605/12/10 07:56:02 METAR KEED 121556Z 00000KT 10SM CLR 22/M02 A2992 RMK AO2 SLP110 T02171017 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051216567+34766-114620FM-15+0279KEED V0300805N003152200059N0160935N5+02335-00175101075ADDAA101000095GF100991999999999999999999MA1101325098015REMMET09605/12/10 08:56:02 METAR KEED 121656Z 08006KT 10SM CLR 23/M02 A2992 RMK AO2 SLP107 T02331017 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0264723805231792010051217567+34766-114620FM-15+0279KEED V0300305N003652200059N0160935N5+02505-00115101075ADDAA101000095GF100991999999999999999999KA1999M+02501KA2999N+01721MA1101325098015MD1190029+9999OC100725REMMET11705/12/10 09:56:02 METAR KEED 121756Z 03007G14KT 10SM CLR 25/M01 A2992 RMK AO2 SLP107 T02501011 10250 20172 51002 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051218567+34766-114620FM-15+0279KEED V0309999V002152200059N0160935N5+02505-00115101025ADDAA101000095GF100991999999999999999999MA1101255097955REMMET09605/12/10 10:56:02 METAR KEED 121856Z VRB04KT 10SM CLR 25/M01 A2990 RMK AO2 SLP102 T02501011 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0206723805231792010051219567+34766-114620FM-15+0279KEED V0303205N004652200059N0160935N5+02725-00175100955ADDAA101000095GF100991999999999999999999MA1101195097885OC100725REMMET09905/12/10 11:56:02 METAR KEED 121956Z 32009G14KT 10SM CLR 27/M02 A2988 RMK AO2 SLP095 T02721017 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0215723805231792010051220567+34766-114620FM-15+0279KEED V0300605N005752200059N0160935N5+02785-00175100865ADDAA101000095GF100991999999999999999999MA1101125097815MD1890209+9999REMMET10205/12/10 12:56:02 METAR KEED 122056Z 06011KT 10SM CLR 28/M02 A2986 RMK AO2 SLP086 T02781017 58020 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051221567+34766-114620FM-15+0279KEED V0300805N001552200059N0160935N5+02835-00225100795ADDAA101000095GF100991999999999999999999MA1101055097755REMMET09605/12/10 13:56:02 METAR KEED 122156Z 08003KT 10SM CLR 28/M02 A2984 RMK AO2 SLP079 T02831022 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051222567+34766-114620FM-15+0279KEED V0309999V001552200059N0160935N5+02835-00225100715ADDAA101000095GF100991999999999999999999MA1100985097685REMMET09605/12/10 14:56:02 METAR KEED 122256Z VRB03KT 10SM CLR 28/M02 A2982 RMK AO2 SLP071 T02831022 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0253723805231792010051223567+34766-114620FM-15+0279KEED V0300405N002652200059N0160935N5+02785-00285100665ADDAA101000095GF100991999999999999999999KA1999M+02941KA2999N+02501MA1100915097625MD1690199+9999REMMET11405/12/10 15:56:02 METAR KEED 122356Z 04005KT 10SM CLR 28/M03 A2980 RMK AO2 SLP066 T02781028 10294 20250 56019 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051300567+34766-114620FM-15+0279KEED V0301705N003152200059N0160935N5+02835-00285100635ADDAA101000095GF100991999999999999999999MA1100885097585REMMET09605/12/10 16:56:01 METAR KEED 130056Z 17006KT 10SM CLR 28/M03 A2979 RMK AO2 SLP063 T02831028 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051301567+34766-114620FM-15+0279KEED V0300805N003652200059N0160935N5+02785-00175100635ADDAA101000095GF100991999999999999999999MA1100885097585REMMET09605/12/10 17:56:02 METAR KEED 130156Z 08007KT 10SM CLR 28/M02 A2979 RMK AO2 SLP063 T02781017 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0215723805231792010051302567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+02615-00115100685ADDAA101000095GF100991999999999999999999MA1100955097655MD1390039+9999REMMET10205/12/10 18:56:02 METAR KEED 130256Z 00000KT 10SM CLR 26/M01 A2981 RMK AO2 SLP068 T02611011 53003 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051303567+34766-114620FM-15+0279KEED V0302005N002652200059N0160935N5+02395-00225100745ADDAA101000095GF100991999999999999999999MA1100985097685REMMET09605/12/10 19:56:01 METAR KEED 130356Z 20005KT 10SM CLR 24/M02 A2982 RMK AO2 SLP074 T02391022 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051304567+34766-114620FM-15+0279KEED V0302805N002652200059N0160935N5+02335-00335100795ADDAA101000095GF100991999999999999999999MA1101025097725REMMET09605/12/10 20:56:02 METAR KEED 130456Z 28005KT 10SM CLR 23/M03 A2983 RMK AO2 SLP079 T02331033 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0253723805231792010051305567+34766-114620FM-15+0279KEED V0302505N003152200059N0160935N5+02175-00445100805ADDAA101000095GF100991999999999999999999KA1999M+02831KA2999N+02171MA1101055097755MD1190109+9999REMMET11405/12/10 21:56:02 METAR KEED 130556Z 25006KT 10SM CLR 22/M04 A2984 RMK AO2 SLP080 T02171044 10283 20217 51010 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051306567+34766-114620FM-15+0279KEED V0303405N003152200059N0160935N5+02175-00505100795ADDAA101000095GF100991999999999999999999MA1101025097725REMMET09605/12/10 22:56:02 METAR KEED 130656Z 34006KT 10SM CLR 22/M05 A2983 RMK AO2 SLP079 T02171050 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0205723805231792010051307567+34766-114620FM-15+0279KEED V0303605N001552200059N0160935N5+02115-00225100805ADDAA101000095GF100991999999999999999999MA1101055097755REMMET10605/12/10 23:56:02 METAR KEED 130756Z 36003KT 10SM CLR 21/M02 A2984 RMK AO2 SLP080 T02111022 402940172 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0989723805231792010051307596+34766-114620SOD  +0279KEED V030999999999999999999999999999+99999+99999999999ADDAA124000095KA1240M+02945KA2240N+01725KG1024W+0111D4KG2024D-0028D4MF1097764100854MG1097774100614OE11240102830000315OE22240080530000305OE33240033199999995RH1024X025D4RH2024N013D4RH3024M018D4REMSOD75424 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):85 24 HR MAX TEMP TIME (LST):1411 24 HR MIN TEMP (F):63 24 HR MIN TEMP TIME (LST):0511 AVERAGE STATION PRESSURE:28.870 MINIMUM SEA LEVEL PRESSURE:29.71 TIME OF OCCURRENCE:1756 PEAK WIND SPEED (MPH):23  PEAK WIND DIR (DEG):300 PEAK WIND TIME (LST):0031  FASTEST 2MIN SPEED (MPH):18 FASTEST 2MIN DIR (DEG):300 FASTEST 2MIN TIME (LST):0030 AVERAGE WIND SPEED (MPH):7.4  24 HR AVG TEMP (F):74 DEPART FROM NORMAL: -5  HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:9   LATEST DAY MAX TEMP (0700-1900 LST):85  LATEST NIGHT MIN TEMP(1900-0800 LST):63 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00EQDR01     N7GJS072R02     N7GKS075
0215723805231792010051308567+34766-114620FM-15+0279KEED V0302805N002152200059N0160935N5+02005-00225100815ADDAA101000095GF100991999999999999999999MA1101055097755MD1390029+9999REMMET10205/13/10 00:56:02 METAR KEED 130856Z 28004KT 10SM CLR 20/M02 A2984 RMK AO2 SLP081 T02001022 53002 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051309567+34766-114620FM-15+0279KEED V0302905N003152200059N0160935N5+01945-00225100825ADDAA101000095GF100991999999999999999999MA1101085097785REMMET09605/13/10 01:56:02 METAR KEED 130956Z 29006KT 10SM CLR 19/M02 A2985 RMK AO2 SLP082 T01941022 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051310567+34766-114620FM-15+0279KEED V0303305N003152200059N0160935N5+02005-00065100835ADDAA101000095GF100991999999999999999999MA1101085097785REMMET09605/13/10 02:56:02 METAR KEED 131056Z 33006KT 10SM CLR 20/M01 A2985 RMK AO2 SLP083 T02001006 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0252723805231792010051311567+34766-114620FM-15+0279KEED V0303505N002652200059N0160935N5+01945+00005100835ADDAA101000095GF100991999999999999999999KA1999M+02331KA2999N+01891MA1101085097785MD1190029+9999REMMET11305/13/10 03:56:02 METAR KEED 131156Z 35005KT 10SM CLR 19/00 A2985 RMK AO2 SLP083 T01940000 10233 20189 51002 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0194723805231792010051312567+34766-114620FM-15+0279KEED V0303405N002652200059N0160935N5+01945+00005100895ADDAA101000095GF100991999999999999999999MA1101155097855REMMET09505/13/10 04:56:02 METAR KEED 131256Z 34005KT 10SM CLR 19/00 A2987 RMK AO2 SLP089 T01940000 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0194723805231792010051313567+34766-114620FM-15+0279KEED V0300105N004152200059N0160935N5+02115+00065100955ADDAA101000095GF100991999999999999999999MA1101195097885REMMET09505/13/10 05:56:02 METAR KEED 131356Z 01008KT 10SM CLR 21/01 A2988 RMK AO2 SLP095 T02110006 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0214723805231792010051314567+34766-114620FM-15+0279KEED V0300105N005152200059N0160935N5+02175+00115101005ADDAA101000095GF100991999999999999999999MA1101255097955MD1190179+9999REMMET10105/13/10 06:56:02 METAR KEED 131456Z 01010KT 10SM CLR 22/01 A2990 RMK AO2 SLP100 T02170011 51017 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0194723805231792010051315567+34766-114620FM-15+0279KEED V0300105N006252200059N0160935N5+02285+00115101045ADDAA101000095GF100991999999999999999999MA1101295097985REMMET09505/13/10 07:56:02 METAR KEED 131556Z 01012KT 10SM CLR 23/01 A2991 RMK AO2 SLP104 T02280011 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0194723805231792010051316567+34766-114620FM-15+0279KEED V0300205N006752200059N0160935N5+02505+00005101045ADDAA101000095GF100991999999999999999999MA1101295097985REMMET09505/13/10 08:56:02 METAR KEED 131656Z 02013KT 10SM CLR 25/00 A2991 RMK AO2 SLP104 T02500000 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0263723805231792010051317567+34766-114620FM-15+0279KEED V0300205V004152200059N0160935N5+02675+00005101025ADDAA101000095GF100991999999999999999999KA1999M+02721KA2999N+01891MA1101295097985MD1090019+9999OC100935REMMET11605/13/10 09:56:02 METAR KEED 131756Z 02008G18KT 10SM CLR 27/00 A2991 RMK AO2 SLP102 T02670000 10272 20189 50001 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051318567+34766-114620FM-15+0279KEED V0300205N003152200059N0160935N5+02835-00065100965ADDAA101000095GF100991999999999999999999MA1101225097915REMMET09605/13/10 10:56:02 METAR KEED 131856Z 02006KT 10SM CLR 28/M01 A2989 RMK AO2 SLP096 T02831006 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051319567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+02835-00115100895ADDAA101000095GF100991999999999999999999MA1101155097855REMMET09605/13/10 11:56:02 METAR KEED 131956Z 00000KT 10SM CLR 28/M01 A2987 RMK AO2 SLP089 T02831011 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0215723805231792010051320567+34766-114620FM-15+0279KEED V0300205N001552200059N0160935N5+02945-00445100825ADDAA101000095GF100991999999999999999999MA1101085097785MD1890189+9999REMMET10205/13/10 12:56:02 METAR KEED 132056Z 02003KT 10SM CLR 29/M04 A2985 RMK AO2 SLP082 T02941044 58018 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051321567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+02945-00445100785ADDAA101000095GF100991999999999999999999MA1101055097755REMMET09605/13/10 13:56:02 METAR KEED 132156Z 00000KT 10SM CLR 29/M04 A2984 RMK AO2 SLP078 T02941044 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051322567+34766-114620FM-15+0279KEED V0309999V001552200059N0160935N5+02945-00395100705ADDAA101000095GF100991999999999999999999MA1100985097685REMMET09605/13/10 14:56:02 METAR KEED 132256Z VRB03KT 10SM CLR 29/M04 A2982 RMK AO2 SLP070 T02941039 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0264723805231792010051323567+34766-114620FM-15+0279KEED V0300605N004152200059N0160935N5+03005-00445100695ADDAA101000095GF100991999999999999999999KA1999M+03061KA2999N+02671MA1100955097655MD1690139+9999OC100725REMMET11705/13/10 15:56:02 METAR KEED 132356Z 06008G14KT 10SM CLR 30/M04 A2981 RMK AO2 SLP069 T03001044 10306 20267 56013 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051400567+34766-114620FM-15+0279KEED V0300805N002652200059N0160935N5+02945-00505100695ADDAA101000095GF100991999999999999999999MA1100955097655REMMET09605/13/10 16:56:01 METAR KEED 140056Z 08005KT 10SM CLR 29/M05 A2981 RMK AO2 SLP069 T02941050 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051401567+34766-114620FM-15+0279KEED V0300405N003652200059N0160935N5+02895-00445100685ADDAA101000095GF100991999999999999999999MA1100955097655REMMET09605/13/10 17:56:02 METAR KEED 140156Z 04007KT 10SM CLR 29/M04 A2981 RMK AO2 SLP068 T02891044 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0215723805231792010051402567+34766-114620FM-15+0279KEED V0303605N002152200059N0160935N5+02785-00445100715ADDAA101000095GF100991999999999999999999MA1100985097685MD1390029+9999REMMET10205/13/10 18:56:02 METAR KEED 140256Z 36004KT 10SM CLR 28/M04 A2982 RMK AO2 SLP071 T02781044 53002 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051403567+34766-114620FM-15+0279KEED V0303405N002152200059N0160935N5+02675-00445100745ADDAA101000095GF100991999999999999999999MA1101025097725REMMET09605/13/10 19:56:01 METAR KEED 140356Z 34004KT 10SM CLR 27/M04 A2983 RMK AO2 SLP074 T02671044 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0195723805231792010051404567+34766-114620FM-15+0279KEED V0303405N002652200059N0160935N5+02615-00445100785ADDAA101000095GF100991999999999999999999MA1101055097755REMMET09605/13/10 20:56:02 METAR KEED 140456Z 34005KT 10SM CLR 26/M04 A2984 RMK AO2 SLP078 T02611044 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0253723805231792010051405567+34766-114620FM-15+0279KEED V0303605N003152200059N0160935N5+02565-00445100795ADDAA101000095GF100991999999999999999999KA1999M+03001KA2999N+02561MA1101055097755MD1190099+9999REMMET11405/13/10 21:56:02 METAR KEED 140556Z 36006KT 10SM CLR 26/M04 A2984 RMK AO2 SLP079 T02561044 10300 20256 51009 TSNOEQDQ01    099SCCGD1P01    003SCCGA1
0194723805231792010051406567+34766-114620FM-15+0279KEED V0303405N003652200059N0160935N5+02505-00445100785ADDAA101000095GA1025+036585999GD11991+0365859GF102991999999999999999999MA1101085097785REMMET09905/13/10 22:56:02 METAR KEED 140656Z 34007KT 10SM FEW120 25/M04 A2985 RMK AO2 SLP078 T02501044 TSNO
